ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,1071,107100.0,2025-10-02 20:45:29.078000+00:00,2025-10-02 13:45:29.078,74729078,,,,,,,,,,,0.0,0.95,0.0,0.3847627118644068,395.864406779661,0.0162711864406779,-0.0462711864406779,-2.921186440677966,0.0247457627118644,-2.906440677966102,0.0608729474576271,-0.0146822677966101,-1.8704145762711863,0.0223490779661016,-0.2771164,0.9884924576271186,7.638927423728814,2.7823610169491526,-8.345713423728814,47.60051867,,-0.0184067796610169,1.0428983050847458,649.6722881355932,650.5772881355932,-122.82535304,101.05668552,0.61684448,0.0,81.8,23.0,22.1,0.9175254237288136,100,True
,1072,107200.0,2025-10-02 20:45:29.178000+00:00,2025-10-02 13:45:29.178,74729178,,,,,,,,,,,0.0,0.95,0.0,0.3692210526315789,377.9263157894737,0.0204842105263157,-0.0229473684210526,-1.604,0.0277894736842105,-1.5862105263157895,0.0530338821052631,-0.0131291557894736,-1.8630545263157892,0.0163209168421052,-0.1036060168421052,0.9882674736842104,14.219905789473684,0.9034865473684208,-1.1462446526315788,47.60051867,,-0.0387894736842105,1.0705473684210527,649.6918631578948,650.5968631578947,-122.82535304,101.05668552,0.61684448,0.0,81.8,23.0,22.1,0.917,100,True
,1073,107300.0,2025-10-02 20:45:29.278000+00:00,2025-10-02 13:45:29.278,74729278,,,,,,,,,,,0.0,0.95,0.0,0.3713333333333333,379.0,0.0137333333333333,-0.0613333333333333,-3.684,-0.0093333333333333,-3.6926666666666654,0.04154688,-0.01819832,-1.8479626666666664,-0.0161099533333333,-0.180618,0.9857257333333334,-0.9413193333333334,-0.4759370666666667,-9.304243333333332,47.60051867,,-0.0075333333333333,0.9932,649.7580666666668,650.6630666666667,-122.82535304,101.05668552,0.61684448,0.0,81.8,23.0,22.1,0.9168666666666668,100,True
,1074,107400.0,2025-10-02 20:45:29.378000+00:00,2025-10-02 13:45:29.378,74729378,,,,,,,,,,,0.0,0.95,0.0,0.3637126436781609,384.6666666666667,0.0102298850574712,-0.0674712643678161,-5.097931034482759,-0.0497701149425287,-5.10551724137931,0.0252580873563218,-0.0161908448275862,-1.834924712643678,0.0342461344827586,-0.1050350114942528,0.9873910344827588,4.057532298850575,1.724563620689655,-7.011474827586206,47.60051867,,0.0192988505747126,0.8841609195402299,649.7980804597702,650.7030804597701,-122.82535304,101.05668552,0.61684448,0.0,81.8,23.0,22.1,0.916,100,True
,1075,107500.0,2025-10-02 20:45:29.478000+00:00,2025-10-02 13:45:29.478,74729478,,,,,,,,,,,0.0,0.95,0.0,0.3393225806451613,342.6774193548387,0.0042473118279569,-0.0562365591397849,-7.044408602150537,0.0024731182795698,-7.055591397849462,0.0233902892473118,-0.0105274,-1.8275548387096772,0.0107793150537634,-0.0841718279569892,0.9901851612903226,-1.3149017204301074,4.061592580645161,-2.338554193548387,47.600517397956985,,0.0436666666666666,0.6301397849462366,649.8295376344086,650.7345376344086,-122.82535333731182,101.07421431408602,0.5192773697849462,0.0,81.8,23.0,22.1,0.916,100,True
,1076,107600.0,2025-10-02 20:45:29.578000+00:00,2025-10-02 13:45:29.578,74729578,,,,,,,,,,,0.0,0.95,0.0,0.2949545454545454,288.0,0.0025227272727272,-0.0404545454545454,-7.614999999999999,0.0186363636363636,-7.6045454545454545,0.0253726204545454,-0.0056818479545454,-1.8221531818181815,0.02344275,-0.0829428136363636,0.9914344318181818,1.5840995454545457,1.9095647727272729,-3.6284875,47.60051529,,0.040090909090909,0.4310227272727273,649.8560681818182,650.7610681818181,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.916,100,True
,1077,107700.0,2025-10-02 20:45:29.678000+00:00,2025-10-02 13:45:29.678,74729678,,,,,,,,,,,0.0,0.95,0.0,0.231063829787234,187.44680851063828,0.0042978723404255,-0.03,-6.437021276595745,0.0212765957446808,-6.425531914893616,0.0130002423404255,-0.0049735359574468,-1.8215427659574468,-0.0135469212765957,0.0471620425531914,0.9912222978723404,11.795155319148936,-1.7566168085106386,1.7401799999999987,47.60051529,,-0.0476170212765957,0.4189787234042553,649.876914893617,650.781914893617,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.9154255319148936,100,True
,1078,107800.0,2025-10-02 20:45:29.778000+00:00,2025-10-02 13:45:29.778,74729778,,,,,,,,,,,0.0,0.95,0.0,0.1858823529411764,233.76470588235293,0.0052941176470588,-0.03,-4.584705882352941,-0.028235294117647,-4.578823529411765,0.0047889464705882,-0.0099323911764705,-1.82065,-0.0339474294117647,-0.0410564705882353,0.9899357647058824,-3.05765529411765,-3.64485,-3.5990811764705866,47.60051529,,-0.194235294117647,0.503764705882353,649.8984117647059,650.8034117647059,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.915,100,True
,1079,107900.0,2025-10-02 20:45:29.878000+00:00,2025-10-02 13:45:29.878,74729878,,,,,,,,,,,0.0,0.95,0.0,0.2354347826086956,264.7717391304348,0.0025543478260869,-0.03,-6.328152173913043,0.0007608695652173,-6.352608695652174,0.0211878053260869,-0.0107339434782608,-1.817208152173913,0.0002111760869565,-0.0690910597826086,0.9903623152173912,-15.42506239130435,2.1146755434782616,0.9818018478260876,47.60051529,,-0.0476847826086956,0.4480326086956522,649.9268260869566,650.8318260869565,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.915,100,True
,1080,108000.0,2025-10-02 20:45:29.978000+00:00,2025-10-02 13:45:29.978,74729978,,,,,,,,,,,0.0,0.95,0.0,0.2249444444444444,111.67777777777778,0.0038444444444444,-0.0207777777777777,-6.415777777777778,0.0192222222222222,-6.390444444444444,0.0529427688888888,-0.0076139965555555,-1.8124208888888889,-0.0008238189999999,-0.2123172322222222,0.9913034333333332,-13.626628888888888,-0.533317733333333,-5.63900311111111,47.60051529,,-0.0409666666666666,0.3266333333333333,649.9495222222223,650.8545222222223,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.915,100,True
,1081,108100.0,2025-10-02 20:45:30.078000+00:00,2025-10-02 13:45:30.078,74730078,,,,,,,,,,,0.0,0.95,0.0,0.1407023809523809,83.41666666666667,0.0079404761904761,0.0,-6.730595238095238,-0.0196428571428571,-7.056904761904762,0.0559541154761904,-0.005643078095238,-1.8101783333333332,0.0709339047619047,-0.1413394023809523,0.9913169285714286,18.74717142857143,4.643766785714286,0.0698639654761904,47.60051529,,-0.1385833333333333,0.1456904761904761,649.9701071428572,650.8751071428571,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.914,100,True
,1082,108200.0,2025-10-02 20:45:30.178000+00:00,2025-10-02 13:45:30.178,74730178,,,,,,,,,,,0.0,0.95,0.0,0.0350148148148148,104.77777777777776,0.0045111111111111,0.0,-4.439851851851852,0.0112592592592592,-4.459851851851852,0.0157192385185185,-0.0045005147407407,-1.8108876296296297,-0.0495495103703703,-0.0161158985185185,0.9919477037037038,22.29065481481481,-2.911934681481481,2.006567407407408,47.60051529,,-0.105637037037037,0.2042592592592592,649.9813925925927,650.8863925925926,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.914,100,True
,1083,108300.0,2025-10-02 20:45:30.278000+00:00,2025-10-02 13:45:30.278,74730278,,,,,,,,,,,0.0,0.95,0.0,0.0468666666666666,27.0,0.0134,0.0,-5.3213333333333335,0.0186666666666666,-5.341333333333333,-0.0090699466666666,-0.0068763073333333,-1.8109913333333332,0.0020021933333333,0.0190952866666666,0.9908106666666666,20.494506666666663,-0.7340798666666664,-3.063506666666667,47.60051529,,-0.1152666666666666,0.2116666666666666,649.9954666666667,650.9004666666667,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.914,100,True
,1084,108400.0,2025-10-02 20:45:30.378000+00:00,2025-10-02 13:45:30.378,74730378,,,,,,,,,,,0.0,0.95,0.0,0.0454347826086956,15.673913043478262,0.0069782608695652,0.0,-5.043260869565217,-0.0156521739130434,-5.09,-0.0396554173913043,-0.0082386252173913,-1.8162152173913044,-0.0208360282608695,0.1406893804347826,0.9904571521739132,6.54244347826087,-3.330434782608696,2.762033913043478,47.60051529,,-0.0724347826086956,0.162195652173913,650.0149347826087,650.9199347826087,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.914,100,True
,1085,108500.0,2025-10-02 20:45:30.478000+00:00,2025-10-02 13:45:30.478,74730478,,,,,,,,,,,,,,0.1037755102040816,79.36734693877551,0.006,0.0,-4.714489795918368,-0.0108163265306122,-4.736938775510204,-0.0400067510204081,-0.0106652334693877,-1.8177316326530613,-0.0048580704081632,0.0509986020408163,0.9899825714285714,-7.011952040816327,-0.4487233673469384,0.3991017346938772,47.60051529,,-0.1009795918367346,0.1596734693877551,650.0261836734694,650.9302653061225,-122.82535383,101.10326203,0.35759473,0.0,81.8,23.0,22.1,0.9130816326530612,100,True
,1086,108600.0,2025-10-02 20:45:30.578000+00:00,2025-10-02 13:45:30.578,74730578,,,,,,,,,,,,,,0.0348064516129032,105.03225806451611,0.004516129032258,0.0,-5.046129032258064,0.012258064516129,-5.17741935483871,-0.0233888161290322,-0.0104126548387096,-1.8204364516129032,-0.0099560032258064,-0.0142052999999999,0.9905733870967742,-14.035064516129031,0.2311182903225806,2.825242193548387,47.60051431064516,,-0.0965806451612903,0.1332903225806451,650.0336774193548,650.9384193548387,-122.82535439387097,101.05063212419354,0.0922825109677419,0.0,81.8,23.0,22.1,0.913,100,True
,1087,108700.0,2025-10-02 20:45:30.678000+00:00,2025-10-02 13:45:30.678,74730678,,,,,,,,,,,,,,0.05388,110.64,-0.00824,0.034,2.8267999999999995,-0.0072,-8.1552,-0.024813044,-0.0065981436,-1.826246,0.021751172,-0.0075870939999999,0.99201768,9.291676,3.80321952,4.60976,47.60051397,,-0.07088,-0.05824,650.05504,650.96004,-122.82535459,101.03232607,0.0,0.0,81.8,23.0,22.1,0.913,100,True
,1088,108800.0,2025-10-02 20:45:30.778000+00:00,2025-10-02 13:45:30.778,74730778,,,,,,,,,,,,,,0.0142857142857142,20.95238095238095,-0.0115714285714285,0.0338095238095238,6.824761904761905,0.0042857142857142,-7.375238095238095,-0.0496950285714285,-0.0040817738095238,-1.832354761904762,-0.0097597809523809,0.0860237904761904,0.993036,13.670219047619048,-1.250429523809523,1.0742285238095235,47.60051397,,0.0039523809523809,-0.1674761904761904,650.064,650.969,-122.82535459,101.03232607,0.0,0.0,81.8,23.0,22.1,0.913,100,True
,1089,108900.0,2025-10-02 20:45:30.878000+00:00,2025-10-02 13:45:30.878,74730878,,,,,,,,,,,,,,0.0,95.58620689655172,-0.0148620689655172,0.0493103448275862,7.681379310344828,-0.0093103448275862,-7.700689655172415,-0.0672212137931034,-0.0051287755172413,-1.834283103448276,0.00117004,0.0868792206896551,0.9922401379310344,5.306293793103449,1.9424048275862076,3.188219551724138,47.60051397,,-0.0118965517241379,-0.2753448275862069,650.064,650.969,-122.82535459,101.03232607,0.0,0.0,81.70344827586207,22.90344827586207,22.1,0.913,100,True
,1090,109000.0,2025-10-02 20:45:30.978000+00:00,2025-10-02 13:45:30.978,74730978,,,,,,,,,,,,,,0.0670212765957447,0.0,-0.0100425531914893,0.0587234042553191,7.453191489361702,0.0,-7.434042553191489,-0.0670085914893617,-0.0024722117021276,-1.837927872340425,-0.0023286388297872,0.0981098340425531,0.992545659574468,-5.026538510638297,0.1910003191489361,0.8113575744680851,47.60051397,,0.0227872340425531,-0.3548085106382979,650.074,650.978,-122.82535459,101.03232607,0.0,0.0,81.8,22.90425531914893,22.1,0.912,100,True
,1091,109100.0,2025-10-02 20:45:31.078000+00:00,2025-10-02 13:45:31.078,74731078,,,,,,,,,,,,,,0.0,0.0,-0.0108795180722891,0.0312048192771084,5.574698795180723,0.0,-5.574698795180723,-0.0564045144578313,-0.0045083439759036,-1.8366890361445785,-0.0304614228915662,-0.0419960867469879,0.9907647469879518,-4.287758915662651,-2.7522468674698795,0.3391033759036144,47.60051397,,0.0170361445783132,-0.2866144578313253,650.074,650.978,-122.82535459,101.03232607,0.0,0.0,81.8,22.987951807228917,22.1,0.912,100,True
,1092,109200.0,2025-10-02 20:45:31.178000+00:00,2025-10-02 13:45:31.178,74731178,,,,,,,,,,,,,,0.0,0.0,-0.01,0.04,6.090652173913044,0.0,-6.090652173913044,-0.0513722619565217,-0.0063739194565217,-1.8379292391304347,0.0019257761956521,0.0536761032608695,0.9902754130434784,-4.430390869565217,-0.2943012282608696,-0.126998029347826,47.60051397,,0.0111739130434782,-0.3203369565217391,650.074,650.978,-122.82535459,101.03232607,0.0,0.0,81.8,22.9,22.1,0.912,100,True
,1093,109300.0,2025-10-02 20:45:31.278000+00:00,2025-10-02 13:45:31.278,74731278,,,,,,,,,,,,,,0.0,0.0,-0.0107865168539325,0.036067415730337,5.705393258426966,0.0,-5.701460674157303,-0.0392595471910112,-0.0072196885393258,-1.8379705617977529,-0.0100570975280898,0.0617715207865168,0.990010797752809,-10.255393483146069,-1.3259110786516857,-0.3505740786516854,47.60051397,,0.0155730337078651,-0.3226629213483146,650.074,650.978,-122.82535459,101.03232607,0.0,0.0,81.8,22.93932584269663,22.1,0.912,100,True
,1094,109400.0,2025-10-02 20:45:31.378000+00:00,2025-10-02 13:45:31.378,74731378,,,,,,,,,,,,,,0.0,0.0,-0.0110315789473684,0.0251578947368421,5.0166315789473686,0.0,-5.011473684210526,-0.0156885501052631,-0.0090248795789473,-1.8378271578947367,-0.0208379326315789,-0.0515132706315789,0.989536494736842,-12.063246315789474,-2.0628938947368423,0.8269450631578948,47.60051397,,0.0146105263157894,-0.2810842105263157,650.074,650.978,-122.82535459,101.03232607,0.0,0.0,81.8,22.95157894736842,22.1,0.912,100,True
,1095,109500.0,2025-10-02 20:45:31.478000+00:00,2025-10-02 13:45:31.478,74731478,,,,,,,,,,,,,,0.0,0.0,-0.0083369565217391,0.02,4.605978260869565,0.0,-4.594891304347826,-0.0051632042391304,-0.0108635978260869,-1.838064130434783,-0.0034962252173913,-0.0466300658695652,0.9894845,-0.9177984782608696,-1.074559358695652,-0.2331891304347826,47.60051397,,0.0076739130434782,-0.2448152173913043,650.074,650.978,-122.82535459,101.03232607,0.0,0.0,81.8,22.9,22.1,0.911445652173913,100,True
,1096,109600.0,2025-10-02 20:45:31.578000+00:00,2025-10-02 13:45:31.578,74731578,,,,,,,,,,,,,,0.0670454545454545,0.0,-0.0076704545454545,0.0132954545454545,3.377272727272727,-0.0067045454545454,-3.3773863636363632,-0.0113627121590909,-0.0133008534090909,-1.8381598863636364,-0.018624119090909,0.0144380347727272,0.9895729204545454,7.953659772727272,-2.246747488636364,-0.0378519318181818,47.60051397,,0.0130454545454545,-0.1639545454545454,650.0800340909091,650.9847045454545,-122.82535459,101.06137332545454,0.0,0.0,81.8,22.9,22.1,0.911,100,True
,1097,109700.0,2025-10-02 20:45:31.678000+00:00,2025-10-02 13:45:31.678,74731678,,,,,,,,,,,,,,0.0183908045977011,0.0,-0.003103448275862,0.01,3.486551724137931,-0.0018390804597701,-3.5536781609195405,-0.0225350965517241,-0.0141586770114942,-1.8377827586206896,-0.0052052635747126,0.0852502206896551,0.99083991954023,-0.0514240229885043,-0.2839316206896551,-0.7331702298850574,47.60051397,,0.0031264367816091,-0.1473218390804597,650.083,650.988,-122.82535459,101.07565079,0.0,0.0,81.8,22.9,22.1,0.911,100,True
,1098,109800.0,2025-10-02 20:45:31.778000+00:00,2025-10-02 13:45:31.778,74731778,,,,,,,,,,,,,,0.0,47.07692307692308,0.0016923076923076,0.0007692307692307,1.3315384615384611,0.0276923076923076,0.7484615384615383,-0.0038227076923076,-0.0214380846153846,-1.8369984615384616,-0.1094320662307692,-0.1930685846153846,0.9889088461538462,-15.90099923076923,-9.991712384615385,1.8227453846153845,47.60051397,,-0.0572307692307692,0.2062307692307692,650.083,650.988,-122.82535459,101.07565079,0.0,0.0,81.8,22.9,22.1,0.911,100,True
,1099,109900.0,2025-10-02 20:45:31.878000+00:00,2025-10-02 13:45:31.878,74731878,,,,,,,,,,,,,,0.0166595744680851,29.02127659574468,-0.009127659574468,0.0493617021276595,4.5727659574468085,0.0093617021276595,-7.444893617021276,-0.0089537038297872,-0.0198430936170212,-1.839384680851064,0.1076316382978723,-0.0051865063829787,0.9908150638297872,18.24932765957447,10.05212829787234,1.4985991276595745,47.60051397,,-0.0789148936170212,-0.1419787234042553,650.0926382978723,650.9976382978723,-122.82535459,101.07565079,0.0,0.0,81.8,22.9,22.1,0.911,100,True
,1100,110000.0,2025-10-02 20:45:31.978000+00:00,2025-10-02 13:45:31.978,74731978,,,,,,,,,,,,,,0.0358210526315789,0.0,-0.0130210526315789,0.0513684210526315,6.609263157894737,0.0012631578947368,-6.5918947368421055,-0.0178487675789473,-0.0112740871578947,-1.8421145263157896,-0.0123670842105263,0.1972411263157894,0.995005894736842,-17.06291410526316,-1.0763735789473683,-0.3407886421052631,47.60051397,,-0.0259473684210526,-0.2056105263157895,650.102,651.007,-122.82535459,101.07565079,0.0,0.0,81.78736842105263,22.9,22.1,0.911,100,True
,1101,110100.0,2025-10-02 20:45:32.078000+00:00,2025-10-02 13:45:32.078,74732078,,,,,,,,,,,,,,0.0,-13.251968503937007,-0.0268661417322834,0.1621259842519685,10.91251968503937,0.0073228346456692,-10.96779527559055,0.0047509197637795,-0.0072817491338582,-1.8364597637795277,0.1172642204724409,-0.239761,0.9945689921259844,-0.5186129133858268,9.905672440944882,-0.994736307086614,47.60051397,,-0.0808267716535433,-0.5336141732283465,650.102,651.007,-122.82535459,101.07565079,0.0,0.0,81.7,22.9,22.1,0.9108661417322836,100,True
,1102,110200.0,2025-10-02 20:45:32.178000+00:00,2025-10-02 13:45:32.178,74732178,,,,,,,,,,,,,,0.0,-91.2047244094488,-0.0260787401574803,0.3511023622047244,14.69204724409449,-0.0084251968503937,-14.660708661417322,-0.0026624345669291,0.0062705500787401,-1.8441054330708664,0.1179949291338582,0.1815389999999999,0.998757181102362,4.057017007874015,11.962333858267716,0.6854030629921259,47.60051397,,-0.1209842519685039,-1.0548740157480314,650.102,651.007,-122.82535459,101.07565079,0.0,0.0,81.7,22.9,22.1,0.9100787401574804,100,True
,1103,110300.0,2025-10-02 20:45:32.278000+00:00,2025-10-02 13:45:32.278,74732278,,,,,,,,,,,,,,-0.0402985074626865,-43.92537313432836,-0.0273432835820895,0.2423880597014925,11.100597014925372,-0.0234328358208955,-11.114328358208954,0.009162023283582,0.0048493001492537,-1.8427140298507465,-0.0027784253731343,0.0312660597014925,0.994976895522388,0.5803979104477612,-1.3015544776119388,-1.353830985074627,47.60051397,,-0.1169402985074626,-0.963268656716418,650.0952835820896,651.0130447761194,-122.82535459,101.07565079,0.0,0.0,81.7,22.9,22.1,0.91,100,True
,1104,110400.0,2025-10-02 20:45:32.378000+00:00,2025-10-02 13:45:32.378,74732378,,,,,,,,,,,,,,-0.0329438202247191,-52.235955056179776,-0.028,0.2303370786516854,11.066516853932583,0.007752808988764,-11.07505617977528,0.0114582635955056,0.0035549949438202,-1.8407916853932584,-0.0748847516853932,0.0283176719101123,0.9925118651685392,0.199643820224719,-5.361334269662921,-1.002333235955056,47.60051397,,-0.1123707865168539,-0.9798314606741572,650.0863370786517,651.0222921348314,-122.82535459,101.07565079,0.0,0.0,81.7,22.9,22.1,0.91,100,True
,1105,110500.0,2025-10-02 20:45:32.478000+00:00,2025-10-02 13:45:32.478,74732478,,,,,,,,,,,,,,-0.0663296703296703,-19.25274725274725,-0.0243186813186813,0.179010989010989,10.45241758241758,-0.0068131868131868,-10.457142857142856,0.0142226213186813,-0.0034404886813186,-1.8347874725274724,-0.1042041296703296,-0.0942300285714285,0.9887091648351648,-4.87575,-8.275892527472529,-2.2796151868131878,47.60051397,,-0.0148131868131868,-0.8174835164835165,650.0763736263735,651.0326263736264,-122.82535459,101.07565079,0.0,0.0,81.7,22.9,22.1,0.91,100,True
,1106,110600.0,2025-10-02 20:45:32.578000+00:00,2025-10-02 13:45:32.578,74732578,,,,,,,,,,,,,,-0.0138461538461538,0.0,-0.0238351648351648,0.2001098901098901,12.277032967032966,-0.0032967032967032,-12.278681318681318,0.0129100692307692,-0.0088737656043956,-1.8340226373626372,-0.0495970791208791,0.0112370659340659,0.9871634065934066,7.692274175824176,-3.6311439560439567,-0.6374782197802196,47.60051397,,0.0074725274725274,-0.7543626373626373,650.0656483516483,651.0425164835165,-122.82535459,101.12692411483516,0.0,0.0,81.7,22.9,22.1,0.91,100,True
,1107,110700.0,2025-10-02 20:45:32.678000+00:00,2025-10-02 13:45:32.678,74732678,,,,,,,,,,,,,,0.0,0.0,-0.0267419354838709,0.2282795698924731,13.600860215053764,0.0,-13.61,0.0043835731182795,-0.009855887204301,-1.8329895698924727,0.022817864516129,-0.0016208688172043,0.9886052688172045,0.886054967741936,1.8252983870967732,0.3882679139784945,47.60051397,,0.0068279569892473,-0.7853333333333333,650.064,651.044,-122.82535459,101.13704385,0.0,0.0,81.7,22.9,22.1,0.9090860215053764,100,True
,1108,110800.0,2025-10-02 20:45:32.778000+00:00,2025-10-02 13:45:32.778,74732778,,,,,,,,,,,,,,0.0078659793814433,7.7216494845360835,-0.0032783505154639,0.1391752577319587,8.783298969072165,0.0002061855670103,-9.876907216494844,0.0064080331958762,-0.0006936690721649,-1.8382243298969072,-0.1175397731958762,-0.0492377969072165,0.9923090412371134,2.055989690721649,10.958044329896907,3.773600721649484,47.60051397,,0.0114536082474226,-0.4701855670103093,650.0647216494845,651.0447216494845,-122.82535459,101.13704385,0.0,0.0,81.8,22.9,22.1,0.909,100,True
